"Main ID","Incident ID",Region,"Incident Date",Year,"Reported Month","Number Dead","Minimum Estimated Number of Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Region of Origin","Cause of Death","Country of Origin","Location of death","Information Source",Coordinates,"Migration route",URL,"UNSD Geographical Grouping","Source Quality"
2024.MMP4238,2024.MMP4238,"Southern Asia","Fri, 12/20/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia",Violence,Afghanistan,"Saravan County district, Sistan_and_Baluchestan province, Iran","IOM Afghanistan","27.734456, 62.262663","Afghanistan to Iran",,Uncategorized,4
2024.MMP4239,2024.MMP4239,"Southern Asia","Sun, 12/29/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia",Violence,Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,Uncategorized,4
2024.MMP4240,2024.MMP4240,"Southern Asia","Fri, 12/20/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia",Violence,Afghanistan,"Saravan County district, Sistan_and_Baluchestan province, Iran","IOM Afghanistan","27.734456, 62.262663","Afghanistan to Iran",,Uncategorized,4
2024.MMP4241,2024.MMP4241,"Western Asia","Sun, 11/10/2024 - 12:00",2024,November,1,0,4,,,,"Southern Asia",Violence,Afghanistan,"Around 3 kilometers into Iraqi territory between the Iraq-Iran border near Mehran city, Ilam province from Iranian side","Amu TV, Hengaw Organization for Human Rights, Iran Front Page","33.149807, 46.139321",,"https://perma.cc/DYA7-CZD9, https://perma.cc/YA6L-XCZD, https://perma.cc/3G8V-QJKS",Uncategorized,3
2024.MMP4242,2024.MMP4242,"Southern Asia","Fri, 12/20/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Khash County district, Sistan_and_Baluchestan province, Iran","IOM Afghanistan","28.220023, 61.211486","Afghanistan to Iran",,Uncategorized,4
2024.MMP4243,2024.MMP4243,"Southern Asia","Thu, 11/14/2024 - 12:00",2024,November,1,0,,0,1,0,"Southern Asia",Drowning,Afghanistan,"Damawand district, Tehran province, Iran","IOM Afghanistan","35.701304, 52.058625","Afghanistan to Iran",,Uncategorized,4
2024.MMP4244,2024.MMP4244,"Southern Asia","Thu, 11/14/2024 - 12:00",2024,November,1,0,,0,1,0,"Southern Asia",Drowning,Afghanistan,"Shiraz County district, Fars province, Iran","IOM Afghanistan","29.626643, 52.446547","Afghanistan to Iran",,Uncategorized,4
2024.MMP4245,2024.MMP4245,"Southern Asia","Mon, 12/23/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,Uncategorized,4
2024.MMP4246,2024.MMP4246,Mediterranean,"Wed, 11/27/2024 - 12:00",2024,November,,1,,1,,,"Western Africa",Drowning,Guinea,"Unspecified location between Sfax, Tunisia and Lampedusa, Italy.",UNHCR,"35.188932, 11.751996","Central Mediterranean",,Uncategorized,4
2024.MMP4247,2024.MMP4247,"Southern Asia","Mon, 12/23/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Accidental death",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,Uncategorized,4
2024.MMP4248,2024.MMP4248,"Southern Asia","Mon, 12/23/2024 - 12:00",2024,December,1,0,,1,0,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Karaj district, Alborz province, Iran","IOM Afghanistan","35.843858, 50.9715","Afghanistan to Iran",,Uncategorized,4
2024.MMP4249,2024.MMP4249,"Southern Asia","Mon, 12/23/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Kerman County district, Kerman province, Iran","IOM Afghanistan","30.575709, 58.007192","Afghanistan to Iran",,Uncategorized,4
2024.MMP4250,2024.MMP4250,"Southern Asia","Mon, 12/23/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Zabol County district, Sistan_and_Baluchestan province, Iran","IOM Afghanistan","31.012666, 61.58369","Afghanistan to Iran",,Uncategorized,4
2024.MMP4251,2024.MMP4251,"Southern Asia","Tue, 12/31/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,"Southern Asia",4
2024.MMP4252,2024.MMP4252,"Southern Asia","Tue, 12/10/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia",Violence,Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,Uncategorized,4
2024.MMP4253,2024.MMP4253,"Southern Asia","Tue, 12/31/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,"Southern Asia",4
2024.MMP4254,2024.MMP4254,"Southern Asia","Tue, 12/31/2024 - 12:00",2024,December,1,0,,0,1,1,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,"Southern Asia",4
2024.MMP4255,2024.MMP4255,"Southern Asia","Tue, 12/31/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,"Southern Asia",4
2024.MMP4256,2024.MMP4256,"Southern Asia","Tue, 12/31/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,"Southern Asia",4
2024.MMP4257,2024.MMP4257,"Southern Asia","Mon, 12/30/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Mazandaran district, Mazandaran province, Iran","IOM Afghanistan","36.399369, 52.191231","Afghanistan to Iran",,"Southern Asia",4
2024.MMP4258,2024.MMP4258,"Southern Asia","Tue, 12/31/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,"Southern Asia",4
2024.MMP4259,2024.MMP4259,"Southern Asia","Mon, 12/30/2024 - 12:00",2024,December,1,0,,1,0,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,"Southern Asia",4
2024.MMP4260,2024.MMP4260,"Southern Asia","Tue, 12/31/2024 - 12:00",2024,December,1,0,,0,1,1,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,"Southern Asia",4
2024.MMP4261,2024.MMP4261,"Southern Asia","Mon, 12/30/2024 - 12:00",2024,December,1,0,,1,0,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Arak district, Arak province, Iran","IOM Afghanistan","34.08735, 49.702239","Afghanistan to Iran",,"Southern Asia",4
2024.MMP4262,2024.MMP4262,"Southern Asia","Tue, 12/31/2024 - 12:00",2024,December,1,0,,1,0,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Isfahan district, Isfahan province, Iran","IOM Afghanistan","32.251579, 52.53186","Afghanistan to Iran",,"Southern Asia",4
2024.MMP4263,2024.MMP4263,"Southern Asia","Fri, 12/06/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia",Violence,Afghanistan,"Saravan County district, Sistan_and_Baluchestan province, Iran","IOM Afghanistan","27.734456, 62.262663","Afghanistan to Iran",,Uncategorized,4
2024.MMP4264,2024.MMP4264,"Southern Asia","Fri, 12/06/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,Uncategorized,4
2024.MMP4265,2024.MMP4265,"North America","Fri, 12/06/2024 - 12:00",2024,December,1,0,,,,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"See coordinates, Brooks County, Texas, United States of America","Brooks County","27.05066, -98.251823","US-Mexico border crossing",,Uncategorized,5
2024.MMP4266,2024.MMP4266,"Southern Asia","Wed, 12/11/2024 - 12:00",2024,December,1,0,,1,0,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Shiraz district, Fars province, Iran","IOM Afghanistan","29.592612, 52.583565","Afghanistan to Iran",,Uncategorized,4
2024.MMP4267,2024.MMP4267,"Southern Asia","Fri, 12/06/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Isfahan district, Isfahan province, Iran","IOM Afghanistan","32.653897, 51.665966","Afghanistan to Iran",,Uncategorized,4
2024.MMP4268,2024.MMP4268,"Southern Asia","Wed, 12/11/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia",Violence,Afghanistan,"Karaj district, Alborz province, Iran","IOM Afghanistan","35.843858, 50.9715","Afghanistan to Iran",,Uncategorized,4
2024.MMP4269,2024.MMP4269,"Southern Asia","Tue, 11/19/2024 - 12:00",2024,November,1,0,,1,,,"Southern Asia","Sickness / lack of access to adequate healthcare",India,"Pronounced dead at Chennai International Airport, Chennai, Tamil Nadu, India","The Hindu, Times of India, Hindustan Times","12.98222, 80.16361",,"https://perma.cc/F9K3-N3L9, https://perma.cc/C9RC-N5G8, https://perma.cc/95DK-X72J",Uncategorized,3
2024.MMP4270,2024.MMP4270,"South-eastern Asia","Thu, 11/21/2024 - 12:00",2024,November,7,0,,,6,1,"South-eastern Asia","Vehicle accident / death linked to hazardous transport",Indonesia,"Route AH150, near Kilometer Pole #448, Sarikei, Sarawak, Malaysia","Detik, Tempo, Antara News, The Star","2.036034, 111.590123",,"https://perma.cc/PZ7E-YVD6, https://perma.cc/TNV3-AL6M, https://perma.cc/P9RK-ZNS8, https://perma.cc/BQ8A-C2XH",Uncategorized,3
2024.MMP4271,2024.MMP4271,"Southern Asia","Wed, 12/11/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia",Violence,Afghanistan,"Amol district, Mazandaran province, Iran","IOM Afghanistan","36.470632, 52.346628","Afghanistan to Iran",,Uncategorized,4
2024.MMP4272,2024.MMP4272,"Southern Asia","Wed, 12/11/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,Uncategorized,4
2024.MMP4273,2024.MMP4273,"Southern Asia","Wed, 12/11/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia",Violence,Afghanistan,"Khoy district, Tehran province, Iran","IOM Afghanistan","35.550129, 51.515008","Afghanistan to Iran",,Uncategorized,4
2024.MMP4274,2024.MMP4274,"Southern Asia","Wed, 12/11/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,Uncategorized,4
2024.MMP4275,2024.MMP4275,"Southern Asia","Tue, 12/03/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,Uncategorized,4
2024.MMP4276,2024.MMP4276,"Southern Asia","Tue, 12/03/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,Uncategorized,4
2024.MMP4278,2024.MMP4278,"Southern Asia","Sun, 12/22/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Shiraz County district, Fars province, Iran","IOM Afghanistan","29.626643, 52.446547","Afghanistan to Iran",,Uncategorized,4
2024.MMP4279,2024.MMP4279,"Southern Asia","Sun, 12/22/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Bandar-Abbas County district, Hormozgan province, Iran","IOM Afghanistan","27.649874, 56.382423","Afghanistan to Iran",,Uncategorized,4
2024.MMP4280,2024.MMP4280,"Southern Asia","Sun, 12/22/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,Uncategorized,4
2024.MMP4281,2024.MMP4281,"Southern Asia","Sun, 12/22/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Rafsanjan County district, Kerman province, Iran","IOM Afghanistan","30.558633, 55.935858","Afghanistan to Iran",,Uncategorized,4
2024.MMP4282,2024.MMP4282,"Southern Asia","Thu, 12/26/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Accidental death",Afghanistan,"Chalos district, Mazandaran province, Iran","IOM Afghanistan","36.654796, 51.421272","Afghanistan to Iran",,Uncategorized,4
2024.MMP4283,2024.MMP4283,"Southern Asia","Sun, 12/22/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Mixed or unknown",Afghanistan,"Yazd County district, Yazd province, Iran","IOM Afghanistan","31.890628, 54.521807","Afghanistan to Iran",,Uncategorized,4
2024.MMP4284,2024.MMP4284,"Southern Asia","Thu, 12/26/2024 - 12:00",2024,December,1,0,,0,1,1,"Southern Asia","Mixed or unknown",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,Uncategorized,4
2024.MMP4285,2024.MMP4285,"Southern Asia","Thu, 12/19/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Yazd County district, Yazd province, Iran","IOM Afghanistan","31.890628, 54.521807","Afghanistan to Iran",,Uncategorized,4
2024.MMP4286,2024.MMP4286,"Southern Asia","Thu, 12/26/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,Uncategorized,4
2024.MMP4287,2024.MMP4287,"Southern Asia","Thu, 12/19/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Mehriz County district, Yazd province, Iran","IOM Afghanistan","31.36084, 54.609495","Afghanistan to Iran",,Uncategorized,4
2024.MMP4288,2024.MMP4288,"Southern Asia","Thu, 12/26/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,Uncategorized,4
2024.MMP4289,2024.MMP4289,"Southern Asia","Thu, 12/19/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,Uncategorized,4
2024.MMP4290,2024.MMP4290,"Southern Asia","Thu, 12/26/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,Uncategorized,4
2024.MMP4291,2024.MMP4291,"Southern Asia","Thu, 12/26/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Mahmod Abad district, Esfahan province, Iran","IOM Afghanistan","31.941676, 51.722963","Afghanistan to Iran",,Uncategorized,4
2024.MMP4292,2024.MMP4292,"Southern Asia","Thu, 12/26/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Zahedan County district, Sistan_and_Baluchestan province, Iran","IOM Afghanistan","29.816293, 60.211075","Afghanistan to Iran",,Uncategorized,4
2024.MMP4293,2024.MMP4293,"Southern Asia","Fri, 12/27/2024 - 12:00",2024,December,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Sadugh County district, Yazd province, Iran","IOM Afghanistan","32.038218, 53.997678","Afghanistan to Iran",,Uncategorized,4
2024.MMP4294,2024.MMP4294,"Southern Asia","Fri, 12/27/2024 - 12:00",2024,December,1,0,,0,1,1,"Southern Asia",Violence,Afghanistan,"Saravan County district, Sistan_and_Baluchestan province, Iran","IOM Afghanistan","27.734456, 62.262663","Afghanistan to Iran",,Uncategorized,4
2024.MMP4295,2024.MMP4295,"Southern Asia","Thu, 11/28/2024 - 12:00",2024,November,1,0,,1,0,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Mashad  district, Khorasan Razawi province, Iran","IOM Afghanistan","36.297201, 59.60669","Afghanistan to Iran",,Uncategorized,4
2024.MMP4296,2024.MMP4296,"Southern Asia","Thu, 11/28/2024 - 12:00",2024,November,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Tehran district, Tehran province, Iran","IOM Afghanistan","35.721858, 51.334695","Afghanistan to Iran",,Uncategorized,4
2024.MMP4297,2024.MMP4297,"Southern Asia","Thu, 11/28/2024 - 12:00",2024,November,1,0,,0,1,0,"Southern Asia","Sickness / lack of access to adequate healthcare",Afghanistan,"Shiraz County district, Fars province, Iran","IOM Afghanistan","29.626643, 52.446547","Afghanistan to Iran",,Uncategorized,4
2024.MMP4298,2024.MMP4298,"Southern Asia","Thu, 11/28/2024 - 12:00",2024,November,1,0,,0,1,1,"Southern Asia","Vehicle accident / death linked to hazardous transport",Afghanistan,"Bandar-Abbas County district, Hormozgan province, Iran","IOM Afghanistan","27.649874, 56.382423","Afghanistan to Iran",,Uncategorized,4
2024.MMP4299,2024.MMP4299,"Southern Asia","Thu, 11/28/2024 - 12:00",2024,November,1,0,,0,1,0,"Southern Asia","Mixed or unknown",Afghanistan,"Isfahan County district, Esfahan province, Iran","IOM Afghanistan","32.251579, 52.53186","Afghanistan to Iran",,Uncategorized,4
